"scenario","stage","block","uid:1","uid:2","uid:3","uid:4","uid:5","uid:6","uid:7","uid:8","uid:9","uid:10","uid:11"
1,1,1,965,0,759.178830900568,871.0845876497253,858.5265744619134,844.2595662681745,846.7950831091338,852.5583578978091,857.3991947075647,856.5183039476286,849.6193940394726
1,1,2,965,919.1491274812031,953.9907034243143,959.6200160984818,957.7057391963568,955.5309521628308,955.9174528975416,956.795975928499,957.5338874080685,957.3996090943081,956.3479758710015
1,1,3,965,919.1491274812029,953.9907034243143,959.6200160984818,957.7057391963568,955.5309521628308,955.9174528975416,956.795975928499,957.5338874080685,957.3996090943081,956.3479758710016
1,1,4,965,919.1491274812031,953.9907034243143,959.6200160984818,957.7057391963568,955.5309521628308,955.9174528975416,956.795975928499,957.5338874080685,957.3996090943081,956.3479758710015
1,1,5,965,919.1491274812029,953.9907034243143,959.6200160984819,957.7057391963568,955.5309521628308,955.9174528975416,956.795975928499,957.5338874080685,957.3996090943081,956.3479758710016
1,1,6,965,0,759.178830900568,871.0845876497253,858.5265744619134,844.2595662681745,846.7950831091338,852.5583578978091,857.3991947075647,856.5183039476286,849.6193940394726
1,1,7,965,0,678.6579879454004,790.3233455657721,506.4316926107422,506.72687125211934,506.67441243201205,506.5551726026868,442.33275106786044,392.24832733309165,0
1,1,8,652.2382410527224,0,413.7643885442886,497.10500867496586,225.3950479707971,0,0,110.72876912231362,196.8668491737286,174.57602248377097,0
1,1,9,838.1883356421189,740.7379071874939,656.5486523580018,686.1715275703709,311.12071227196924,0,0,152.84281455374358,271.7422360832189,240.9734239937485,0
1,1,10,965,848.3157550335605,747.5100449936044,785.2028276703539,356.02302515781827,0,0,174.90176341423157,310.96127367092726,275.7517709650134,0
1,1,11,965,848.3157550335605,747.5100449936044,785.2028276703539,356.02302515781827,0,0,174.90176341423157,310.96127367092726,275.7517709650134,0
1,1,12,965,848.3157550335605,747.5100449936044,785.2028276703539,356.02302515781827,0,0,174.90176341423157,310.96127367092726,275.7517709650134,0
1,1,13,965,848.3157550335605,747.5100449936044,785.2028276703539,356.02302515781827,0,0,174.90176341423157,310.96127367092726,275.7517709650134,0
1,1,14,965,848.3157550335605,747.5100449936044,785.2028276703539,356.02302515781827,0,0,174.90176341423157,310.96127367092726,275.7517709650134,0
1,1,15,965,848.3157550335605,747.5100449936044,785.2028276703539,356.02302515781827,0,0,174.90176341423157,310.96127367092726,275.7517709650134,0
1,1,16,965,848.3157550335605,747.5100449936044,785.2028276703539,356.02302515781827,0,0,174.90176341423157,310.96127367092726,275.7517709650134,0
1,1,17,965,848.3157550335605,747.5100449936044,785.2028276703539,356.02302515781827,0,0,174.90176341423157,310.96127367092726,275.7517709650134,0
1,1,18,652.2382410527224,0,413.7643885442886,497.10500867496586,225.3950479707971,0,0,110.72876912231362,196.8668491737286,174.57602248377097,0
1,1,19,652.2382410527224,0,413.7643885442886,497.10500867496586,225.3950479707971,0,0,110.72876912231362,196.8668491737286,174.57602248377097,0
1,1,20,637.205994050193,0,362.1273982770957,460.7933717775524,208.9307939448592,0,0,102.64045219067731,182.4864719504358,161.82390566981593,0
1,1,21,530.9578709644657,0,0,201.3380459442366,48.72357985824661,0,0,23.936204781373032,21.37169817653734,0,0
1,1,22,530.8704739961637,0,0,200.8308701709697,43.999560226400014,0,0,21.61545779135149,0,0,0
1,1,23,637.205994050193,0,362.1273982770957,460.7933717775524,208.9307939448592,0,0,102.64045219067731,182.4864719504358,161.82390566981593,0
1,1,24,652.2382410527224,0,413.7643885442886,497.10500867496586,225.3950479707971,0,0,110.72876912231362,196.8668491737286,174.57602248377097,0
