"scenario","stage","block","uid:1","uid:2","uid:3","uid:4","uid:5","uid:6","uid:7","uid:8","uid:9","uid:10","uid:11"
1,1,1,0,1.7961808489541298,0,0,0,0,0,0,0,0,0
1,1,2,0,0,0,0,0,0,0,0,0,0,0
1,1,3,0,0,0,0,0,0,0,0,0,0,0
1,1,4,0,0,0,0,0,0,0,0,0,0,0
1,1,5,0,0,0,0,0,0,0,0,0,0,0
1,1,6,0,4.922009376905876,0,0,0,0,0,0,0,0,0
1,1,7,0,7.074018555706623,0,0,0,0,0,0,0,0,4.502953348063297
1,1,8,0,7.935892392474599,0,0,0,5.8134191516132745,1.950507062940403,0,0,0,13.91747960183879
1,1,9,0,0,0,0,0,10.057034089298902,5.118589564176032,0,0,0,17.840169770659767
1,1,10,0,0,0,0,0,10.65078784013187,6.368336845991747,0,0,0,19.538934816919458
1,1,11,0,0,0,0,0,10.218037423836755,7.203441226949742,0,0,0,20.57096869621448
1,1,12,0,0,0,0,0,9.465570736931596,7.431903707206429,0,0,0,20.93176535069644
1,1,13,0,0,0,0,0,9.298111478660644,7.766699054647042,0,0,0,21.385084424469753
1,1,14,0,0,0,0,0,8.880563308297383,7.3255708400225,0,0,0,20.839242931405085
1,1,15,0,0,0,0,0,8.041671645575349,6.415877595227528,0,0,0,19.611029629846684
1,1,16,0,0,0,0,0,7.889414633236257,5.4744403470856025,0,0,0,18.486473331260303
1,1,17,0,0,0,0,0,11.235795268766076,6.474669713175677,0,0,0,19.63145723621081
1,1,18,0,6.465972113190517,0,0,0,16.167889028361927,8.399478773028143,0,0,0,21.61166561577604
1,1,19,0,45.499725239203755,0,0,0,23.734338344618642,13.007450964872849,0,0,0,27.12390394117766
1,1,20,0,65.7896932675236,0,0,0,29.565803062716064,16.6368668070287,0,0,0,31.21673164362361
1,1,21,0,74.39730538993702,0.14069407445956017,0,0,37.96075504943519,15.485032812053962,0,0,2.286855224405876,32.12801216165669
1,1,22,0,77.8232983596735,3.892036372888086,0,0,40.06075504943519,16.59306967839315,0,0.67026008867097,3.8245124225295335,33.12801216165669
1,1,23,0,61.82676429472601,0,0,0,25.568062071374314,14.271945713540905,0,0,0,28.52955922929087
1,1,24,0,51.981927393675036,0,0,0,19.900656475038808,10.693259599097413,0,0,0,24.281203470710267
