"scenario","stage","block","uid:1","uid:2","uid:3","uid:4","uid:5","uid:6","uid:7","uid:8","uid:9","uid:10","uid:11","uid:12","uid:13","uid:14"
1,1,1,20.000000000000004,35,33.36248724016004,31.947809221695476,30.928468291922695,31.275100449381103,31.76504848882713,31.765048488827137,31.668905086843356,31.598918564317096,31.439837956250607,31.306218913001135,31.330533672034687,31.52096061217329
1,1,2,20.000000000000004,35,33.36248724016004,31.947809221695476,30.928468291922695,31.275100449381103,31.76504848882713,31.765048488827137,31.668905086843356,31.598918564317096,31.439837956250607,31.306218913001135,31.330533672034687,31.52096061217329
1,1,3,20.000000000000004,35,33.36248724016004,31.947809221695476,30.928468291922695,31.275100449381103,31.76504848882713,31.765048488827137,31.668905086843356,31.598918564317096,31.439837956250607,31.306218913001135,31.330533672034687,31.52096061217329
1,1,4,20.000000000000004,35,33.36248724016004,31.947809221695476,30.928468291922695,31.275100449381103,31.76504848882713,31.765048488827137,31.668905086843356,31.598918564317096,31.439837956250607,31.306218913001135,31.330533672034687,31.52096061217329
1,1,5,20.000000000000004,35,33.36248724016004,31.947809221695476,30.928468291922695,31.275100449381103,31.76504848882713,31.765048488827137,31.668905086843356,31.598918564317096,31.439837956250607,31.306218913001135,31.330533672034687,31.52096061217329
1,1,6,20.000000000000004,35,33.36248724016004,31.947809221695476,30.928468291922695,31.275100449381103,31.76504848882713,31.765048488827137,31.668905086843356,31.598918564317096,31.439837956250607,31.306218913001135,31.330533672034687,31.52096061217329
1,1,7,20.000000000000004,35,37.19806297805789,39.097010854691916,40.46529061085799,40,39.342333890098296,39.342333890098296,39.47138891651879,39.56533309081825,39.778869866648975,39.95822912376944,39.925590983192585,39.66997745918899
1,1,8,20.000000000000004,35,37.19806297805789,39.097010854691916,40.46529061085799,40,39.342333890098296,39.342333890098296,39.47138891651879,39.56533309081825,39.778869866648975,39.95822912376944,39.925590983192585,39.66997745918899
1,1,9,20.000000000000004,35,37.19806297805789,39.097010854691916,40.46529061085799,40,39.342333890098296,39.342333890098296,39.47138891651879,39.56533309081825,39.778869866648975,39.95822912376944,39.925590983192585,39.66997745918899
1,1,10,20.000000000000004,35,37.19806297805789,39.097010854691916,40.46529061085799,40,39.342333890098296,39.342333890098296,39.47138891651879,39.56533309081825,39.778869866648975,39.95822912376944,39.925590983192585,39.66997745918899
1,1,11,20.000000000000004,35,37.19806297805789,39.097010854691916,40.46529061085799,40,39.342333890098296,39.342333890098296,39.47138891651879,39.56533309081825,39.778869866648975,39.95822912376944,39.925590983192585,39.66997745918899
1,1,12,20.000000000000004,35,37.19806297805789,39.097010854691916,40.46529061085799,40,39.342333890098296,39.342333890098296,39.47138891651879,39.56533309081825,39.778869866648975,39.95822912376944,39.925590983192585,39.66997745918899
1,1,13,20.000000000000004,28.75349087925705,33.697597945396126,37.96890486827214,41.04657901976207,40,38.520710419317375,38.52071041931737,38.81099412566056,39.02230292828045,39.50261158767932,39.90604469189832,39.83263166276198,39.257679696943676
1,1,14,20.000000000000004,28.75349087925705,33.697597945396126,37.96890486827214,41.04657901976207,40,38.520710419317375,38.52071041931737,38.81099412566056,39.02230292828045,39.50261158767932,39.90604469189832,39.83263166276198,39.257679696943676
1,1,15,20.000000000000004,35,37.19806297805789,39.097010854691916,40.46529061085799,40,39.342333890098296,39.342333890098296,39.47138891651879,39.56533309081825,39.778869866648975,39.95822912376944,39.925590983192585,39.66997745918899
1,1,16,20.000000000000004,35,37.19806297805789,39.097010854691916,40.46529061085799,40,39.342333890098296,39.342333890098296,39.47138891651879,39.56533309081825,39.778869866648975,39.95822912376944,39.925590983192585,39.66997745918899
1,1,17,20.000000000000004,35,37.19806297805789,39.097010854691916,40.46529061085799,40,39.342333890098296,39.342333890098296,39.47138891651879,39.56533309081825,39.778869866648975,39.95822912376944,39.925590983192585,39.66997745918899
1,1,18,20.000000000000004,35,37.19806297805789,39.097010854691916,40.46529061085799,40,39.342333890098296,39.342333890098296,39.47138891651879,39.56533309081825,39.778869866648975,39.95822912376944,39.925590983192585,39.66997745918899
1,1,19,20.000000000000004,35,40.0619391177405,44.43504336235917,47.58606719147122,46.51454523430674,45,45,45.29720198788671,45.513546876780836,46.00530264967901,46.41835070554007,46.3431880363329,45.754533339404944
1,1,20,20.000000000000004,35,40.0619391177405,44.43504336235917,47.58606719147122,46.51454523430674,45,45,45.29720198788671,45.513546876780836,46.00530264967901,46.41835070554007,46.3431880363329,45.754533339404944
1,1,21,20.000000000000004,35,1000,396.08000540853277,336.9801238497836,357.077344369333,385.4838080513675,45,379.90955560654265,375.8518403993914,366.628581703089,358.88154692857336,360.29128074484674,371.3319534766827
1,1,22,20.000000000000004,35,1000,396.08000540853277,336.9801238497836,357.077344369333,385.4838080513675,45,379.90955560654265,375.8518403993914,366.628581703089,358.88154692857336,360.29128074484674,371.3319534766827
1,1,23,20.000000000000004,35,40.0619391177405,44.43504336235917,47.58606719147122,46.51454523430674,45,45,45.29720198788671,45.513546876780836,46.00530264967901,46.41835070554007,46.3431880363329,45.754533339404944
1,1,24,20.000000000000004,35,41.3656761078372,46.865103216608205,36.46256205198474,40,45,45,44.018840833688465,43.30461690694929,41.6811732429399,40.317569018698606,40.565705117590255,42.50904323517838
