"scenario","stage","block","uid:1","uid:2","uid:3","uid:4","uid:5","uid:6","uid:7","uid:8","uid:9","uid:10","uid:11","uid:12","uid:13","uid:14"
1,1,1,-8749.084187819366,0,9313.339468675686,0,0,0,0,-564.2552808563233,0,0,0,0,0,0
1,1,2,-435.32132133813286,0,435.3213213381317,0,0,0,0,0,0,0,0,0,0,0
1,1,3,-435.3213213381352,0,435.3213213381349,0,0,0,0,0,0,0,0,0,0,0
1,1,4,-435.32132133813286,0,435.3213213381317,0,0,0,0,0,0,0,0,0,0,0
1,1,5,-435.3213213381345,0,435.3213213381346,0,0,0,0,0,0,0,0,0,0,0
1,1,6,-8749.084187819366,0,9313.339468675686,0,0,0,0,-564.2552808563233,0,0,0,0,0,0
1,1,7,-10276.685168527933,0,8842.53994253894,0,0,0,0,-1567.0688923274345,0,0,0,0,0,3001.2141183164276
1,1,8,-7704.383327953163,0,5713.882074114648,0,0,0,0,-3272.5422421582116,4184.914931977327,576.5021561009721,0,0,0,501.6264079184273
1,1,9,-3714.062004976885,0,0,0,0,0,0,-2935.3965322324834,5161.279760531321,795.7662027060112,0,0,0,692.4125739720373
1,1,10,-4420.961521850611,0,0,0,0,0,0,-2809.081742244719,5527.083965180419,910.614689510239,0,0,0,792.3446094046706
1,1,11,-4420.961521850611,0,0,0,0,0,0,-2809.081742244719,5527.083965180419,910.614689510239,0,0,0,792.3446094046706
1,1,12,-4420.961521850611,0,0,0,0,0,0,-2809.081742244719,5527.083965180419,910.614689510239,0,0,0,792.3446094046706
1,1,13,-4420.961521850611,0,0,0,0,0,0,-2809.081742244719,5527.083965180419,910.614689510239,0,0,0,792.3446094046706
1,1,14,-4420.961521850611,0,0,0,0,0,0,-2809.081742244719,5527.083965180419,910.614689510239,0,0,0,792.3446094046706
1,1,15,-4420.961521850611,0,0,0,0,0,0,-2809.081742244719,5527.083965180419,910.614689510239,0,0,0,792.3446094046706
1,1,16,-4420.961521850611,0,0,0,0,0,0,-2809.081742244719,5527.083965180419,910.614689510239,0,0,0,792.3446094046706
1,1,17,-4420.961521850611,0,0,0,0,0,0,-2809.081742244719,5527.083965180419,910.614689510239,0,0,0,792.3446094046706
1,1,18,-7704.383327953163,0,5713.882074114648,0,0,0,0,-3272.5422421582116,4184.914931977327,576.5021561009721,0,0,0,501.6264079184273
1,1,19,-7704.383327953163,0,5713.882074114648,0,0,0,0,-3272.5422421582116,4184.914931977327,576.5021561009721,0,0,0,501.6264079184273
1,1,20,-8121.238411773494,0,5336.032394574715,0,0,0,0,0,1785.8306587641548,534.3908584926188,0,0,0,464.9844999420028
1,1,21,-11080.148313746447,0,2682.011774331796,7792.571639462306,0,0,0,0,0,124.62229802349685,0,0,480.94260192884957,0
1,1,22,-11083.899285334335,0,2681.570308613243,7780.031897344176,0,0,0,0,0,112.53947931145612,0,172.00093908134969,337.7566609841104,0
1,1,23,-8121.238411773494,0,5336.032394574715,0,0,0,0,0,1785.8306587641548,534.3908584926188,0,0,0,464.9844999420028
1,1,24,-7704.383327953163,0,5713.882074114648,0,0,0,0,-3272.5422421582116,4184.914931977327,576.5021561009721,0,0,0,501.6264079184273
