"scenario","stage","block","uid:1","uid:2","uid:3","uid:4","uid:5","uid:6","uid:7","uid:8","uid:9","uid:10","uid:11"
1,1,1,0,1.7961808489541369,0,0,0,0,0,0,0,0,0
1,1,2,0,0,0,0,0,0,0,0,0,0,0
1,1,3,0,0,0,0,0,0,0,0,0,0,0
1,1,4,0,0,0,0,0,0,0,0,0,0,0
1,1,5,0,0,0,0,0,0,0,0,0,0,0
1,1,6,0,4.922009376905876,0,0,0,0,0,0,0,0,0
1,1,7,0,7.074018555706623,0,0,0,0,0,0,0,0,4.502953348063295
1,1,8,0,7.935892392474614,0,0,0,5.813419151613267,1.950507062940396,0,0,0,13.917479601838792
1,1,9,0,0,0,0,0,10.057034089298888,5.118589564176025,0,0,0,17.840169770659763
1,1,10,0,0,0,0,0,10.650787840131855,6.368336845991738,0,0,0,19.538934816919454
1,1,11,0,0,0,0,0,10.218037423836734,7.203441226949735,0,0,0,20.570968696214482
1,1,12,0,0,0,0,0,9.465570736931568,7.431903707206429,0,0,0,20.93176535069644
1,1,13,0,0,0,0,0,9.298111478660623,7.766699054647038,0,0,0,21.385084424469746
1,1,14,0,0,0,0,0,8.880563308297369,7.325570840022495,0,0,0,20.83924293140509
1,1,15,0,0,0,0,0,8.041671645575349,6.415877595227522,0,0,0,19.611029629846684
1,1,16,0,0,0,0,0,7.889414633236264,5.474440347085599,0,0,0,18.486473331260314
1,1,17,0,0,0,0,0,11.235795268766054,6.474669713175672,0,0,0,19.631457236210807
1,1,18,0,6.4659721131905314,0,0,0,16.16788902836192,8.399478773028143,0,0,0,21.61166561577604
1,1,19,0,45.49972523920378,0,0,0,23.734338344618635,13.007450964872847,0,0,0,27.12390394117766
1,1,20,0,65.78969326752362,0,0,0,29.565803062716064,16.636866807028703,0,0,0,31.216731643623614
1,1,21,0,74.39730538993703,1.3033839257621338,0,0,33.13592266474478,18.275187507098472,0,0,2.286855224405887,33
1,1,22,0,77.82329835967352,5.054726224190645,0,0,35.23592266474478,19.383224373437663,0,0.6702600886709735,3.8245124225295335,34
1,1,23,0,61.82676429472603,0,0,0,25.568062071374307,14.271945713540898,0,0,0,28.529559229290875
1,1,24,0,51.98192739367507,0,0,0,19.9006564750388,10.693259599097411,0,0,0,24.28120347071026
