"scenario","stage","block","uid:1","uid:2","uid:3","uid:4","uid:5","uid:6","uid:7","uid:8","uid:9","uid:10","uid:11"
1,1,1,965,0,759.1788309005678,871.0845876497253,858.5265744619132,844.2595662681744,846.7950831091338,852.558357897809,857.3991947075646,856.5183039476285,849.6193940394725
1,1,2,965,919.1491274812028,953.9907034243143,959.6200160984819,957.7057391963568,955.5309521628308,955.9174528975416,956.795975928499,957.5338874080685,957.3996090943081,956.3479758710016
1,1,3,965,919.1491274812028,953.9907034243143,959.6200160984819,957.7057391963568,955.5309521628308,955.9174528975416,956.795975928499,957.5338874080685,957.3996090943082,956.3479758710016
1,1,4,965,919.1491274812029,953.9907034243143,959.6200160984819,957.7057391963568,955.5309521628308,955.9174528975416,956.795975928499,957.5338874080685,957.3996090943081,956.3479758710016
1,1,5,965,919.1491274812029,953.9907034243143,959.6200160984819,957.7057391963568,955.5309521628308,955.9174528975416,956.795975928499,957.5338874080685,957.3996090943081,956.3479758710016
1,1,6,965,0,759.1788309005678,871.0845876497253,858.5265744619132,844.2595662681744,846.7950831091338,852.558357897809,857.3991947075646,856.5183039476285,849.6193940394725
1,1,7,965,0,678.6579879454002,790.3233455657721,506.4316926107423,506.72687125211934,506.67441243201216,506.5551726026869,442.3327510678605,392.24832733309177,0
1,1,8,652.2382410527225,0,413.7643885442885,497.10500867496575,225.3950479707969,0,0,110.72876912231355,196.86684917372844,174.5760224837708,0
1,1,9,838.1883356421189,740.7379071874938,656.5486523580017,686.1715275703708,311.120712271969,0,0,152.8428145537435,271.7422360832187,240.9734239937482,0
1,1,10,965,848.3157550335605,747.5100449936044,785.2028276703539,356.0230251578185,0,0,174.90176341423168,310.96127367092777,275.75177096501346,0
1,1,11,965,848.3157550335605,747.5100449936044,785.2028276703539,356.0230251578185,0,0,174.90176341423168,310.96127367092777,275.75177096501346,0
1,1,12,965,848.3157550335605,747.5100449936044,785.2028276703539,356.0230251578185,0,0,174.90176341423168,310.96127367092777,275.75177096501346,0
1,1,13,965,848.3157550335605,747.5100449936044,785.2028276703539,356.0230251578185,0,0,174.90176341423168,310.96127367092777,275.75177096501346,0
1,1,14,965,848.3157550335605,747.5100449936044,785.2028276703539,356.0230251578185,0,0,174.90176341423168,310.96127367092777,275.75177096501346,0
1,1,15,965,848.3157550335605,747.5100449936044,785.2028276703539,356.0230251578185,0,0,174.90176341423168,310.96127367092777,275.75177096501346,0
1,1,16,965,848.3157550335605,747.5100449936044,785.2028276703539,356.0230251578185,0,0,174.90176341423168,310.96127367092777,275.75177096501346,0
1,1,17,965,848.3157550335605,747.5100449936044,785.2028276703539,356.0230251578185,0,0,174.90176341423168,310.96127367092777,275.75177096501346,0
1,1,18,652.2382410527225,0,413.7643885442885,497.10500867496575,225.3950479707969,0,0,110.72876912231355,196.86684917372844,174.5760224837708,0
1,1,19,652.2382410527225,0,413.7643885442885,497.10500867496575,225.3950479707969,0,0,110.72876912231355,196.86684917372844,174.5760224837708,0
1,1,20,637.2059940501931,0,362.1273982770956,460.7933717775524,208.93079394485903,0,0,102.6404521906772,182.48647195043554,161.82390566981564,0
1,1,21,530.9578709644657,0,0,201.33804594423654,48.7235798582466,0,0,23.93620478137304,21.37169817653739,0,0
1,1,22,530.8704739961637,0,0,200.83087017096958,43.99956022639972,0,0,21.61545779135121,0,0,0
1,1,23,637.2059940501931,0,362.1273982770956,460.7933717775524,208.93079394485903,0,0,102.6404521906772,182.48647195043554,161.82390566981564,0
1,1,24,652.2382410527225,0,413.7643885442885,497.10500867496575,225.3950479707969,0,0,110.72876912231355,196.86684917372844,174.5760224837708,0
