"scenario","stage","block","uid:1","uid:2","uid:3","uid:4","uid:5","uid:6","uid:7","uid:8","uid:9","uid:10","uid:11","uid:12","uid:13","uid:14","uid:15","uid:16","uid:17","uid:18","uid:19","uid:20"
1,1,1,-6.581908241738266,-2.1671759460810973,-4.874475930696571,-1.167316067941425,-0.5401162431002687,4.438863537979115,2.657462758232188,0.46111133022470674,0.15297338158079493,-0.049829430949178063,-0.03000611646105726,-0.004407098058515155,-0.01541621642960611,0.5642552808563234,-0.1031439506316166,0.03000611646105726,0.019823314488121104,0.03000611646105726,-0.004407098058515155,-0.019823314488121104
1,1,2,-0.3249852365605012,-0.11033608477763161,-0.23160515491638556,-0.06243929546101179,-0.030940786183103874,0.20371616642174617,0.13368113688357866,0.004826399080363443,0.00276933499679309,-0.007595734077156805,-0.004573973191843999,-0.0006717946455895865,-0.0023499662397230506,0,0.004826399080363465,0.004573973191844,0.003021760885312637,0.004573973191843999,-0.0006717946455895865,-0.003021760885312637
1,1,3,-0.32498523656050304,-0.11033608477763214,-0.2316051549163871,-0.06243929546101194,-0.030940786183103915,0.2037161664217478,0.13368113688357916,0.0048263990803635755,0.00276933499679314,-0.007595734077156654,-0.004573973191844012,-0.0006717946455895848,-0.002349966239723077,0,0.004826399080363591,0.004573973191844013,0.0030217608853126622,0.004573973191844012,-0.0006717946455895847,-0.0030217608853126622
1,1,4,-0.3249852365605012,-0.11033608477763161,-0.23160515491638556,-0.06243929546101179,-0.030940786183103874,0.20371616642174617,0.13368113688357866,0.004826399080363443,0.00276933499679309,-0.007595734077156805,-0.004573973191843999,-0.0006717946455895865,-0.0023499662397230506,0,0.004826399080363465,0.004573973191844,0.003021760885312637,0.004573973191843999,-0.0006717946455895865,-0.003021760885312637
1,1,5,-0.3249852365605026,-0.11033608477763193,-0.23160515491638697,-0.06243929546101182,-0.03094078618310379,0.2037161664217477,0.13368113688357916,0.0048263990803635755,0.0027693349967931147,-0.007595734077156695,-0.004573973191844035,-0.0006717946455896001,-0.002349966239723064,0,0.004826399080363591,0.004573973191844036,0.00302176088531269,0.004573973191844035,-0.0006717946455896001,-0.00302176088531269
1,1,6,-6.581908241738266,-2.1671759460810973,-4.874475930696571,-1.167316067941425,-0.5401162431002687,4.438863537979115,2.657462758232188,0.46111133022470674,0.15297338158079493,-0.049829430949178063,-0.03000611646105726,-0.004407098058515155,-0.01541621642960611,0.5642552808563234,-0.1031439506316166,0.03000611646105726,0.019823314488121104,0.03000611646105726,-0.004407098058515155,-0.019823314488121104
1,1,7,-7.503048104440816,-2.7736370640871186,-4.874475930696571,-1.6239905402370676,-1.0045816335071762,3.9680640118423685,2.651753921167701,0.0014480999958018392,-0.3091285495582021,-1.1264647764265932,0.0006208144391384977,-0.2505724621511346,-0.8765131287145965,1.5670688923274345,-1.5656207923316328,-0.0006208144391384978,-1.8741285274506967,-0.0006208144391384977,-0.2505724621511346,-1.1270855908657311
1,1,8,-5.539323287937766,-2.165060040015397,-3.2946317171931225,-1.352505969308269,-0.8921856014363733,2.4192503569215265,1.9791170774323716,-0.16843297867472107,-0.7439397111443932,-1.0781285640193983,-0.576502156100972,-0.11152104607743432,-0.3901053618409928,3.2725422421582118,-3.440975220832933,0,0,0.5765021561009721,-0.11152104607743432,-0.5016264079184273
1,1,9,-2.396681838057816,-1.3173801669190688,-0.4922484641845992,-1.0301706175369623,-0.8742627563362552,-0.4922484641845992,0.7034641465772754,-1.0454224919221207,-1.1804607363767161,-1.4881787766780479,-0.7957662027060112,-0.1539364223007327,-0.5384761516713047,2.9353965322324833,-3.9808190241546044,0,0,0.7957662027060112,-0.15393642230073268,-0.6924125739720373
1,1,10,-2.8569295400726906,-1.5640319817779196,-0.5894036721040531,-1.2334956613339132,-1.0340302066347247,-0.5894036721040531,0.8951028894977334,-1.3739948062835297,-1.3440074166521707,-1.7029592989149103,-0.9106146895102389,-0.17615320545284038,-0.6161914039518301,2.809081742244719,-4.183076548528249,0,0,0.910614689510239,-0.17615320545284038,-0.7923446094046706
1,1,11,-2.8569295400726906,-1.5640319817779196,-0.5894036721040531,-1.2334956613339132,-1.0340302066347247,-0.5894036721040531,0.8951028894977334,-1.3739948062835297,-1.3440074166521707,-1.7029592989149103,-0.9106146895102389,-0.17615320545284038,-0.6161914039518301,2.809081742244719,-4.183076548528249,0,0,0.910614689510239,-0.17615320545284038,-0.7923446094046706
1,1,12,-2.8569295400726906,-1.5640319817779196,-0.5894036721040531,-1.2334956613339132,-1.0340302066347247,-0.5894036721040531,0.8951028894977334,-1.3739948062835297,-1.3440074166521707,-1.7029592989149103,-0.9106146895102389,-0.17615320545284038,-0.6161914039518301,2.809081742244719,-4.183076548528249,0,0,0.910614689510239,-0.17615320545284038,-0.7923446094046706
1,1,13,-2.8569295400726906,-1.5640319817779196,-0.5894036721040531,-1.2334956613339132,-1.0340302066347247,-0.5894036721040531,0.8951028894977334,-1.3739948062835297,-1.3440074166521707,-1.7029592989149103,-0.9106146895102389,-0.17615320545284038,-0.6161914039518301,2.809081742244719,-4.183076548528249,0,0,0.910614689510239,-0.17615320545284038,-0.7923446094046706
1,1,14,-2.8569295400726906,-1.5640319817779196,-0.5894036721040531,-1.2334956613339132,-1.0340302066347247,-0.5894036721040531,0.8951028894977334,-1.3739948062835297,-1.3440074166521707,-1.7029592989149103,-0.9106146895102389,-0.17615320545284038,-0.6161914039518301,2.809081742244719,-4.183076548528249,0,0,0.910614689510239,-0.17615320545284038,-0.7923446094046706
1,1,15,-2.8569295400726906,-1.5640319817779196,-0.5894036721040531,-1.2334956613339132,-1.0340302066347247,-0.5894036721040531,0.8951028894977334,-1.3739948062835297,-1.3440074166521707,-1.7029592989149103,-0.9106146895102389,-0.17615320545284038,-0.6161914039518301,2.809081742244719,-4.183076548528249,0,0,0.910614689510239,-0.17615320545284038,-0.7923446094046706
1,1,16,-2.8569295400726906,-1.5640319817779196,-0.5894036721040531,-1.2334956613339132,-1.0340302066347247,-0.5894036721040531,0.8951028894977334,-1.3739948062835297,-1.3440074166521707,-1.7029592989149103,-0.9106146895102389,-0.17615320545284038,-0.6161914039518301,2.809081742244719,-4.183076548528249,0,0,0.910614689510239,-0.17615320545284038,-0.7923446094046706
1,1,17,-2.8569295400726906,-1.5640319817779196,-0.5894036721040531,-1.2334956613339132,-1.0340302066347247,-0.5894036721040531,0.8951028894977334,-1.3739948062835297,-1.3440074166521707,-1.7029592989149103,-0.9106146895102389,-0.17615320545284038,-0.6161914039518301,2.809081742244719,-4.183076548528249,0,0,0.910614689510239,-0.17615320545284038,-0.7923446094046706
1,1,18,-5.539323287937766,-2.165060040015397,-3.2946317171931225,-1.352505969308269,-0.8921856014363733,2.4192503569215265,1.9791170774323716,-0.16843297867472107,-0.7439397111443932,-1.0781285640193983,-0.576502156100972,-0.11152104607743432,-0.3901053618409928,3.2725422421582118,-3.440975220832933,0,0,0.5765021561009721,-0.11152104607743432,-0.5016264079184273
1,1,19,-5.539323287937766,-2.165060040015397,-3.2946317171931225,-1.352505969308269,-0.8921856014363733,2.4192503569215265,1.9791170774323716,-0.16843297867472107,-0.7439397111443932,-1.0781285640193983,-0.576502156100972,-0.11152104607743432,-0.3901053618409928,3.2725422421582118,-3.440975220832933,0,0,0.5765021561009721,-0.11152104607743432,-0.5016264079184273
1,1,20,-5.793375121680023,-2.3278632900934704,-3.218699772946372,-1.5601100032503248,-1.014565345483325,2.117332621628344,2.343053277142173,-1.1347331754366423,-0.6510974833275122,-0.999375358434621,-0.5343908584926188,-0.10337485631688954,-0.361609643625113,0,-1.1347331754366425,0,0,0.5343908584926188,-0.10337485631688954,-0.4649844999420028
1,1,21,-7.589016884156403,-3.4911314295900446,-2.682011774331796,-3.011330937865617,-1.895674171958989,0,4.781240701596689,0,0,-0.6055648999523447,-0.12462229802349685,-0.10692264446936874,-0.3740199574594811,0,0,0,0,0.12462229802349685,-0.10692264446936858,0
1,1,22,-7.590493932801019,-3.493405352533314,-2.681570308613243,-3.0108352654047397,-1.8980883587830344,0,4.769196631939438,0,0,-0.622297079376913,-0.11253947931145614,-0.1720009390813497,-0.3377566609841104,0,0,0,0,0.11253947931145612,0,0
1,1,23,-5.793375121680023,-2.3278632900934704,-3.218699772946372,-1.5601100032503248,-1.014565345483325,2.117332621628344,2.343053277142173,-1.1347331754366423,-0.6510974833275122,-0.999375358434621,-0.5343908584926188,-0.10337485631688954,-0.361609643625113,0,-1.1347331754366425,0,0,0.5343908584926188,-0.10337485631688954,-0.4649844999420028
1,1,24,-5.539323287937766,-2.165060040015397,-3.2946317171931225,-1.352505969308269,-0.8921856014363733,2.4192503569215265,1.9791170774323716,-0.16843297867472107,-0.7439397111443932,-1.0781285640193983,-0.576502156100972,-0.11152104607743432,-0.3901053618409928,3.2725422421582118,-3.440975220832933,0,0,0.5765021561009721,-0.11152104607743432,-0.5016264079184273
