"scenario","stage","block","uid:1","uid:2","uid:3","uid:4","uid:5","uid:6","uid:7","uid:8","uid:9","uid:10","uid:11","uid:12","uid:13","uid:14","uid:15","uid:16","uid:17","uid:18","uid:19","uid:20"
1,1,1,-8.181813074552418,8.181813074552418,34.18347823812119,20.901113205894653,13.279212490047378,-18.020340912924674,-32.683324927425964,-11.105630263162688,1.6697274835586295,-22.222299362826156,22.07152444932171,10.548285842022493,26.157890345829653,-40.65820214243021,29.552571879267532,-5.07152444932171,2.293823812147857,-16.07152444932171,3.5482858420224925,14.706176187852144
1,1,2,-8.287562219819813,8.287562219819813,34.215084930678,21.35896290506003,13.450845031374222,-17.584915069321994,-33.89169806138291,-7.649861492300875,2.11560738942182,-22.753290810188865,22.79413690284826,10.345106477955243,25.90746580900763,-32.88754491306797,25.23768342076709,-6.3941369028482615,1.1474277130371309,-16.994136902848258,3.6451064779552427,15.15257228696287
1,1,3,-8.917403289473603,8.917403289473603,34.40333414061594,22.72292591814476,14.473087084899618,-16.396665859384054,-35.38176004666205,-3.5412101571065193,2.94923026252928,-22.291269672288834,23.486690192417406,10.32643895218909,25.99560118310467,-25.183249566866095,21.642039409759576,-7.586690192417407,0.2779598647062425,-17.886690192417404,3.72643895218909,15.622040135293759
1,1,4,-8.917403289473604,8.917403289473604,34.40333414061594,22.72292591814476,14.47308708489962,-16.396665859384054,-35.38176004666205,-3.5412101571065158,2.9492302625292837,-22.291269672288827,23.486690192417406,10.32643895218909,25.99560118310467,-25.183249566866102,21.642039409759587,-7.586690192417407,0.2779598647062426,-17.886690192417404,3.72643895218909,15.622040135293759
1,1,5,-8.287562219819813,8.287562219819813,34.215084930678,21.35896290506003,13.450845031374222,-17.584915069321994,-33.89169806138291,-7.649861492300875,2.11560738942182,-22.753290810188865,22.79413690284826,10.345106477955243,25.90746580900763,-32.88754491306797,25.23768342076709,-6.3941369028482615,1.1474277130371309,-16.994136902848258,3.6451064779552427,15.15257228696287
1,1,6,-9.056260309259526,9.056260309259526,34.44483623618968,22.346131096223942,14.698454232091853,-16.833154386904447,-32.873488791500215,-10.666411789272125,2.2528772900918383,-20.51877425014881,22.054984311809065,10.855168393975273,26.77107304406687,-42.33230874932908,31.66589696005696,-4.454984311809062,2.973758561957852,-15.854984311809066,3.555168393975273,14.726241438042148
1,1,7,-11.133275361622935,11.133275361622935,35.065622116112614,25.82974679235515,18.06948263057056,-13.960359328180761,-33.54023544584306,-10.073995853390251,3.2836187634076976,-17.13747745364956,22.241654502545494,11.349185063940325,27.27168297986464,-45.82490119556881,35.75090534217856,-2.441654502545494,2.0761786081317446,-15.241654502545494,3.2491850639403257,13.12086804380496
1,1,8,-12.501787044639961,13.65340321393044,35.4746479093344,29.65576085769809,21.767804188327542,-10.489459698190988,-34.28919406703718,-10.970101328854334,3.225596555398619,-13.867986664779195,21.249492937059603,11.929380729518162,27.15313966864305,-48.13108562184245,37.16098429298812,0,0,-13.049492937059604,2.4293807295181615,9.18252039816121
1,1,9,-13.44292742670134,14.146457122717024,30.362424187107667,30.174129565804954,22.72051882038604,-4.037575812892339,-32.525735277938864,-11.099099005350432,3.1613880362019042,-11.9587593348358,20.081410435823976,12.375083766769322,27.484746462570904,-48.180676879849635,37.0815778744992,0,0,-11.181410435823976,2.075083766769321,7.3598302293402345
1,1,10,-13.264802584038101,13.264802584038101,18.797475740628148,27.990117674068664,21.52898514631581,7.097475740628145,-28.3010593932651,-9.746159892576287,3.834812700538196,-10.407271662911205,19.73166315400826,12.701539288347165,27.859525894733384,-47.66055935190624,37.91439945932995,0,0,-10.53166315400826,1.9015392883471645,6.661065183080545
1,1,11,-12.191631602026424,12.191631602026424,6.380173018560093,25.186308098052834,19.787211608050825,18.580173018560096,-23.75325313324147,-8.189770416301894,4.609504666156305,-9.174409923164228,19.696558773050263,12.930143538712777,28.198887765072733,-47.062228326308855,38.872457910006965,0,0,-10.196558773050263,1.8301435387127771,6.329031303785516
1,1,12,-11.236265134320126,11.236265134320126,-3.2801344650032824,22.817311606248794,18.2366366664164,27.319865534996712,-20.236570858639382,-6.8851371322009856,5.258885132085871,-8.363669057902863,19.768096292793572,13.039666406861858,28.428568242441695,-46.56068126318354,39.67554413098256,0,0,-10.168096292793573,1.8396664068618591,6.268234649303558
1,1,13,-10.691983989338013,10.691983989338013,-9.467575563944678,21.411295467924308,17.353259728727174,33.03242443605532,-17.997027197181975,-6.105968679564614,5.646715780726208,-7.75178347911679,19.733300945352962,13.128619789788257,28.586295785741996,-46.26114142017778,40.15517274061317,0,0,-10.033300945352963,1.828619789788256,6.114915575530254
1,1,14,-10.825179811595941,10.825179811595941,-6.753000849625273,21.85433125276924,17.569438662471192,30.34699915037472,-18.9594322454947,-6.359672300736448,5.520434949375103,-8.16481377142758,19.874429159977506,13.060235892084544,28.500521176510365,-46.35867404306398,39.99900174232753,0,0,-10.274429159977506,1.8602358920845443,6.360757068594911
1,1,15,-11.084191756854802,11.084191756854802,-1.3275923612529468,22.73257383562649,17.98981916092704,24.97240763874705,-20.900918142856064,-6.863670512467668,5.269570129697259,-9.02690722507422,20.184122404772477,12.875246040889948,28.31372432926337,-46.55242873719506,39.688758224727394,0,0,-10.784122404772477,1.9752460408899477,6.8889703701533165
1,1,16,-11.746277416142291,11.746277416142291,7.61684397619311,24.57340305816276,19.06439469524682,16.516843976193115,-24.171585789735,-7.894595157277521,4.756427981368383,-10.060913678345901,20.3255596529144,12.667211275747015,28.046315392992682,-46.94875254267288,39.05415738539536,0,0,-11.2255596529144,2.067211275747015,7.313526668739687
1,1,17,-13.67588790676229,13.67588790676229,22.27034212525014,28.95309802754822,22.19618315026102,4.0703421252501375,-29.578198006409778,-10.271624724040826,3.5732628832489635,-10.606126949386487,19.625330286824326,12.680969803124478,27.787572960664715,-47.8625665720258,37.59094184798498,0,0,-10.425330286824327,1.8809698031244775,6.568542763789193
1,1,18,-5.877300279522875,16.815540405025256,33.49469699812575,31.458311041443835,23.569691680907543,-6.3393308886837225,-34.396376474737,-13.534040621399967,1.9493972488970783,-11.411144388804198,18.500521226971856,12.698776913497259,27.38955747072669,-49.11675434414097,35.582713722741005,0,0,-9.000521226971856,1.5987769134972591,5.2883343842239565
1,1,19,-1.095066544954031,19.099334085091332,32.06536543236104,32.767756648152485,24.871811374532452,-3.334909328435188,-34.502500365674294,-15.390164814954105,1.0255125003456982,-9.631354906050506,16.492549035127155,13.226906330778188,27.54918972804416,-49.83031396998977,34.44014915503567,0,0,-6.0925490351271545,1.0269063307781892,2.4760960588223426
1,1,20,2.540788629003146,20.850116590104893,30.978667697133247,33.781792308227836,25.88032862364205,-1.0316390353431402,-34.58404366439926,-16.683040691208166,0.31723762849210146,-8.35359845065232,15.063133192971298,13.612552680703722,27.670715675672664,-50,33.31695930879184,0,0,-3.863133192971299,0.6125526807037218,0.38326835637638723
1,1,21,4.467869785793794,21.63347550225792,30.402694610062973,34.135784096836254,26.22939107889457,0,-34.62490931265684,-17.23592266474478,0,-8.06204273150437,14.624812492901526,13.623776998287672,26.789367777306442,-50,32.76407733525522,0,0,-3.0248124929015265,0.023776998287672768,0
