"scenario","stage","block","uid:1","uid:2","uid:3","uid:4","uid:5","uid:6","uid:7","uid:8","uid:9","uid:10","uid:11","uid:12","uid:13","uid:14","uid:15","uid:16","uid:17","uid:18","uid:19","uid:20"
1,1,1,-8.181813074552425,8.181813074552425,34.1834782381212,20.90111320589466,13.279212490047385,-18.02034091292467,-32.68332492742594,-11.105630263162691,1.6697274835586322,-22.222299362826142,22.071524449321704,10.548285842022489,26.157890345829642,-40.65820214243022,29.55257187926753,-5.071524449321705,2.293823812147864,-16.071524449321707,3.5482858420224908,14.706176187852137
1,1,2,-8.287562219819815,8.287562219819813,34.215084930678,21.35896290506003,13.45084503137422,-17.584915069321994,-33.891698061382904,-7.649861492300875,2.1156073894218164,-22.75329081018887,22.79413690284826,10.345106477955245,25.90746580900762,-32.88754491306794,25.237683420767066,-6.394136902848255,1.1474277130371346,-16.994136902848254,3.645106477955244,15.152572286962867
1,1,3,-8.917403289473599,8.917403289473597,34.40333414061595,22.722925918144757,14.473087084899609,-16.396665859384058,-35.38176004666206,-3.5412101571065016,2.94923026252928,-22.29126967228885,23.486690192417417,10.32643895218909,25.995601183104675,-25.18324956686604,21.642039409759537,-7.586690192417418,0.277959864706232,-17.88669019241742,3.7264389521890906,15.62204013529377
1,1,4,-8.9174032894736,8.9174032894736,34.40333414061595,22.72292591814476,14.473087084899612,-16.396665859384054,-35.381760046662045,-3.5412101571065087,2.94923026252928,-22.291269672288834,23.486690192417417,10.326438952189088,25.99560118310467,-25.183249566866056,21.642039409759548,-7.586690192417416,0.2779598647062387,-17.886690192417415,3.7264389521890884,15.622040135293762
1,1,5,-8.287562219819813,8.287562219819813,34.215084930678,21.35896290506003,13.45084503137422,-17.584915069321994,-33.8916980613829,-7.649861492300872,2.1156073894218164,-22.75329081018887,22.79413690284826,10.345106477955241,25.907465809007626,-32.887544913067934,25.237683420767063,-6.394136902848255,1.1474277130371346,-16.994136902848254,3.645106477955242,15.152572286962867
1,1,6,-9.05626030925954,9.05626030925954,34.44483623618969,22.346131096223953,14.698454232091871,-16.833154386904432,-32.87348879150019,-10.666411789272122,2.2528772900918455,-20.51877425014878,22.054984311809058,10.85516839397527,26.771073044066874,-42.3323087493291,31.66589696005698,-4.454984311809056,2.9737585619578577,-15.854984311809057,3.5551683939752703,14.726241438042143
1,1,7,-11.133275361622939,11.133275361622939,35.06562211611262,25.829746792355152,18.069482630570562,-13.960359328180756,-33.540235445843045,-10.073995853390272,3.2836187634076985,-17.13747745364955,22.24165450254549,11.349185063940324,27.271682979864632,-45.82490119556881,35.75090534217854,-2.4416545025454894,2.0761786081317446,-15.24165450254549,3.2491850639403235,13.120868043804952
1,1,8,-12.501787044639958,13.653403213930444,35.47464790933441,29.6557608576981,21.767804188327535,-10.489459698190986,-34.28919406703718,-10.970101328854348,3.2255965553986172,-13.867986664779194,21.2494929370596,11.929380729518158,27.153139668643046,-48.13108562184246,37.16098429298811,0,0,-13.0494929370596,2.4293807295181575,9.182520398161206
1,1,9,-13.44292742670135,14.146457122717027,30.36242418710767,30.174129565804954,22.720518820386037,-4.037575812892333,-32.52573527793886,-11.099099005350439,3.161388036201906,-11.958759334835797,20.08141043582397,12.375083766769318,27.484746462570907,-48.18067687984964,37.0815778744992,0,0,-11.181410435823969,2.0750837667693194,7.359830229340229
1,1,10,-13.264802584038101,13.264802584038101,18.79747574062815,27.99011767406866,21.528985146315804,7.0974757406281475,-28.3010593932651,-9.746159892576287,3.8348127005381976,-10.407271662911205,19.73166315400826,12.701539288347162,27.859525894733387,-47.66055935190623,37.91439945932994,0,0,-10.531663154008262,1.90153928834716,6.661065183080548
1,1,11,-12.191631602026423,12.191631602026424,6.380173018560093,25.186308098052834,19.787211608050818,18.5801730185601,-23.753253133241476,-8.18977041630189,4.6095046661563055,-9.174409923164232,19.696558773050263,12.930143538712775,28.19888776507274,-47.062228326308855,38.872457910006965,0,0,-10.196558773050263,1.8301435387127765,6.329031303785522
1,1,12,-11.236265134320128,11.236265134320126,-3.280134465003278,22.817311606248797,18.236636666416395,27.31986553499671,-20.23657085863939,-6.885137132200988,5.258885132085872,-8.363669057902868,19.768096292793572,13.039666406861858,28.428568242441706,-46.56068126318354,39.67554413098255,0,0,-10.168096292793575,1.8396664068618587,6.268234649303563
1,1,13,-10.691983989338016,10.691983989338016,-9.46757556394467,21.411295467924305,17.353259728727174,33.03242443605532,-17.997027197181968,-6.1059686795646115,5.6467157807262085,-7.751783479116785,19.73330094535296,13.128619789788253,28.586295785741996,-46.26114142017778,40.15517274061317,0,0,-10.03330094535296,1.8286197897882526,6.114915575530251
1,1,14,-10.825179811595941,10.825179811595941,-6.753000849625273,21.854331252769235,17.569438662471185,30.346999150374717,-18.959432245494714,-6.359672300736449,5.5204349493751055,-8.164813771427585,19.874429159977506,13.060235892084542,28.50052117651037,-46.35867404306397,39.99900174232752,0,0,-10.274429159977505,1.8602358920845432,6.360757068594916
1,1,15,-11.084191756854802,11.084191756854802,-1.3275923612529459,22.732573835626486,17.989819160927038,24.972407638747054,-20.900918142856064,-6.863670512467671,5.269570129697262,-9.026907225074217,20.184122404772474,12.875246040889943,28.313724329263366,-46.55242873719507,39.6887582247274,0,0,-10.784122404772475,1.975246040889942,6.888970370153313
1,1,16,-11.746277416142293,11.746277416142291,7.616843976193108,24.573403058162757,19.06439469524681,16.516843976193112,-24.171585789735012,-7.8945951572775215,4.756427981368386,-10.06091367834591,20.325559652914404,12.667211275747013,28.046315392992685,-46.94875254267288,39.05415738539536,0,0,-11.225559652914406,2.0672112757470122,7.313526668739698
1,1,17,-13.675887906762288,13.67588790676229,22.270342125250142,28.953098027548215,22.196183150261014,4.0703421252501375,-29.57819800640978,-10.271624724040826,3.573262883248966,-10.606126949386484,19.625330286824326,12.680969803124476,27.78757296066472,-47.8625665720258,37.59094184798497,0,0,-10.425330286824328,1.8809698031244748,6.5685427637891936
1,1,18,-5.877300279522882,16.81554040502525,33.494696998125754,31.45831104144384,23.569691680907525,-6.339330888683725,-34.39637647473697,-13.534040621399967,1.94939724889708,-11.411144388804193,18.500521226971856,12.698776913497259,27.389557470726693,-49.11675434414097,35.582713722741005,0,0,-9.000521226971856,1.5987769134972598,5.288334384223954
1,1,19,-1.0950665449540382,19.09933408509133,32.06536543236105,32.76775664815248,24.871811374532435,-3.334909328435187,-34.50250036567426,-15.390164814954112,1.0255125003457,-9.631354906050504,16.49254903512715,13.226906330778185,27.549189728044162,-49.830313969989774,34.44014915503566,0,0,-6.092549035127151,1.0269063307781854,2.4760960588223435
1,1,20,2.5407886290031256,20.850116590104886,30.978667697133258,33.78179230822784,25.88032862364204,-1.0316390353431437,-34.584043664399246,-16.683040691208163,0.31723762849210324,-8.35359845065232,15.063133192971298,13.612552680703718,27.67071567567267,-50,33.31695930879184,0,0,-3.8631331929712998,0.6125526807037182,0.3832683563763917
1,1,21,4.467869785793792,21.63347550225792,30.402694610062976,34.135784096836254,26.22939107889457,0,-34.624909312656854,-17.9747064573411,-0.4239060587062955,-8.062042731504366,14.624812492901526,13.62377699828767,26.789367777306442,-50,32.0252935426589,2.7901546950445866,0.8719878383433199,-3.0248124929015274,0.023776998287672324,0
1,1,22,5.223993298025216,21.784062568727663,30.176701640326485,33.88204187690242,26.165249780796323,0,-33.82730923416214,-17.9747064573411,-0.4239060587062955,-7.877996884638163,14.61677562656234,13.329739911329026,26.17548757747047,-50,32.0252935426589,2.7901546950445866,0.8719878383433199,-2.61677562656234,0,0
1,1,23,0.11747249982357758,19.686196191244328,31.702957313557736,33.10253939445211,25.21197579181374,-2.570278391716241,-34.49967692588984,-15.858444165903471,0.7903820945291624,-9.201504942831777,16.028054286459103,13.372447469452311,27.59799330125681,-50,34.14155583409653,0,0,-5.328054286459103,0.8724474694523101,1.7704407707091296
