"scenario","stage","block","uid:1","uid:2","uid:3","uid:4","uid:5","uid:6","uid:7","uid:8","uid:9","uid:10","uid:11","uid:12","uid:13","uid:14"
1,1,1,0,0.48411787962126657,-6.283185307179586,-3.201166400842079,-1.8248715881481714,3.775592297271277,-0.8787570002094968,6.283185307179586,-4.129835432647718,-3.7012916166800327,-0.6144339156988117,1.0772352960235034,0.36800392192004805,-4.7500395149762555
1,1,2,0,0.4903750565467384,-6.283185307179586,-3.2756372828734457,-1.8484578775086111,3.885826472475189,-1.6758982476034867,4.117242788833437,-4.452295800722074,-3.911991232431396,-0.6479273575013295,1.2394447843494587,0.5108609015357647,-4.762537305773054
1,1,3,0,0.5276427526381531,-6.283185307179586,-3.478863545249131,-1.9889376296841923,3.628908153126039,-2.738325677195016,1.6977037340084467,-5.119166432662667,-4.478091111403396,-1.0425945261457827,0.9873018047665483,0.24246118700299304,-5.194321220881941
1,1,4,0,0.5276427526381532,-6.283185307179586,-3.478863545249131,-1.9889376296841925,3.628908153126037,-2.7383256771950166,1.697703734008448,-5.119166432662669,-4.478091111403398,-1.0425945261457845,0.9873018047665464,0.2424611870029912,-5.1943212208819425
1,1,5,0,0.4903750565467384,-6.283185307179586,-3.2756372828734457,-1.8484578775086111,3.885826472475189,-1.6758982476034867,4.117242788833437,-4.452295800722074,-3.911991232431396,-0.6479273575013295,1.2394447843494587,0.5108609015357647,-4.762537305773054
1,1,6,0,0.5358589224988862,-6.283185307179586,-3.404210912387319,-2.019908299377245,3.1512331871452584,-1.1736508790147318,6.283185307179586,-4.657216203590598,-4.280770029242731,-1.2355031924735644,0.3743725602824443,-0.3362344983053331,-5.461261043572762
1,1,7,0,0.6587559031472291,-6.283185307179586,-3.895545051280831,-2.4831657366563795,1.835821331212383,-1.7888710384198612,6.283185307179586,-5.721828135112925,-5.51550832964783,-2.5880437493439152,-1.0674136999941912,-1.716860810574584,-6.283185307179586
1,1,8,0,0.7397307394313466,-6.283185307179586,-4.489173014997982,-3.0452550528350457,0.44975494642260855,-2.195105425107963,6.283185307179586,-6.283185307179586,-6.283185307179586,-3.776769198758547,-2.601899937995432,-3.087484558211522,-6.283185307179586
1,1,9,0,0.7954180158379184,-5.215431100483787,-4.524884509204811,-3.155225796650805,-0.1413792690854857,-2.2038409252059283,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.1355718047708745,-3.3070494474627457,-3.7218171907645976,-6.283185307179586
1,1,10,0,0.7848783688975345,-2.9364579034746203,-4.150339179394252,-2.9585815683438583,-0.3357409638569761,-2.112222222658698,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.26036876518922,-3.5849217292090643,-3.9650014021638946,-6.283185307179586
1,1,11,0,0.7213788418919036,-0.5417040105924389,-3.719471001956772,-2.7192215125159738,-0.40708672368012505,-2.0068262124997194,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.324732263639822,-3.71474674231824,-4.080555832836151,-6.283185307179586
1,1,12,0,0.6648498079977219,1.3142180280344224,-3.358298574416066,-2.5061365755587612,-0.3983246995860818,-1.918478697330195,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.330199052222724,-3.7340017631254137,-4.101714284528962,-6.283185307179586
1,1,13,0,0.6326446926491303,2.5069406270432584,-3.1425949242552833,-2.3847401089819504,-0.4311356365749371,-1.865714753984731,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.356089194605642,-3.789567865000671,-4.155072388583547,-6.283185307179586
1,1,14,0,0.6405258894521318,1.9774174676524485,-3.2128297970361404,-2.4144481051783586,-0.3567517385031797,-1.8828951255061344,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.309775698422707,-3.6976906820573263,-4.069514632167185,-6.283185307179586
1,1,15,0,0.6558516262530987,0.9186750860103439,-3.352355792444564,-2.472218129448895,-0.1972569705856895,-1.917025014877325,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.211878916894936,-3.490873660305747,-3.8856858389588287,-6.283185307179586
1,1,16,0,0.6950272347131394,-0.8128793672538095,-3.637755192502118,-2.619889714896377,-0.08433824967964301,-1.9868374532122424,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.127092064644318,-3.3247375661284866,-3.7379317559247998,-6.283185307179586
1,1,17,0,0.8092022874431246,-3.599657343092646,-4.295807956774177,-3.0502700387242614,-0.37731392493987825,-2.1478057944827587,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.280792118989238,-3.6212328102771507,-3.9972010545256706,-6.283185307179586
1,1,18,0,0.34775985753936856,-6.283185307179586,-5.1989695452880085,-3.7505381319368336,-0.874701523070399,-2.3687309705408475,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.554455195115102,-4.123175645312132,-4.4427391747819645,-6.283185307179586
1,1,19,0,0.06479508746493003,-6.283185307179586,-5.712815764737315,-4.259915474338771,-1.8326214109159211,-2.494424498634112,6.283185307179586,-6.283185307179586,-6.283185307179586,-5.112989414002713,-5.21619631939229,-5.421454356788234,-6.283185307179586
1,1,20,0,-0.15033846317811617,-6.283185307179586,-6.106744082964848,-4.650410004256996,-2.545136122723597,-2.617986613619396,6.189513386380604,-6.283185307179586,-6.283185307179586,-5.5411933148055885,-6.027363223974416,-6.149800253793475,-6.283185307179586
1,1,21,0,-0.2643638552254188,-6.283185307179586,-6.283185307179586,-4.825130376023607,-2.793334366829876,-2.678809159528159,6.128690840471841,-6.283185307179586,-6.283185307179586,-5.70220957166799,-6.278432760761845,-6.283185307179586,-6.283185307179586
