"scenario","stage","block","uid:1","uid:2","uid:3","uid:4","uid:5","uid:6","uid:7","uid:8","uid:9","uid:10","uid:11","uid:12","uid:13","uid:14"
1,1,1,0,0.4841178796212667,-6.283185307179586,-3.2011664008420793,-1.8248715881481716,3.77559229727128,-0.8787570002094972,6.283185307179586,-4.1298354326477185,-3.701291616680033,-0.6144339156988095,1.077235296023506,0.36800392192005027,-4.750039514976254
1,1,2,0,0.4903750565467381,-6.283185307179586,-3.2756372828734452,-1.8484578775086098,3.8858264724751894,-1.6758982476034827,4.11724278883345,-4.452295800722075,-3.9119912324313963,-0.6479273575013308,1.2394447843494591,0.5108609015357647,-4.762537305773053
1,1,3,0,0.5276427526381531,-6.283185307179586,-3.478863545249131,-1.9889376296841923,3.6289081531260456,-2.738325677195021,1.6977037340084298,-5.119166432662667,-4.478091111403395,-1.04259452614578,0.9873018047665546,0.24246118700299849,-5.194321220881938
1,1,4,0,0.5276427526381531,-6.283185307179586,-3.478863545249131,-1.9889376296841923,3.6289081531260456,-2.738325677195021,1.6977037340084298,-5.119166432662667,-4.478091111403395,-1.04259452614578,0.9873018047665546,0.24246118700299849,-5.194321220881938
1,1,5,0,0.4903750565467381,-6.283185307179586,-3.2756372828734452,-1.8484578775086098,3.8858264724751894,-1.6758982476034827,4.11724278883345,-4.452295800722075,-3.9119912324313963,-0.6479273575013308,1.2394447843494591,0.5108609015357647,-4.762537305773053
1,1,6,0,0.5358589224988867,-6.283185307179586,-3.40421091238732,-2.019908299377246,3.151233187145257,-1.1736508790147322,6.283185307179586,-4.657216203590598,-4.280770029242731,-1.2355031924735658,0.3743725602824429,-0.3362344983053349,-5.461261043572761
1,1,7,0,0.6587559031472291,-6.283185307179586,-3.895545051280831,-2.4831657366563795,1.8358213312123834,-1.7888710384198616,6.283185307179586,-5.721828135112926,-5.51550832964783,-2.5880437493439166,-1.0674136999941903,-1.7168608105745826,-6.283185307179586
1,1,8,0,0.7397307394313468,-6.283185307179586,-4.489173014997982,-3.0452550528350457,0.44975494642260766,-2.195105425107963,6.283185307179586,-6.283185307179586,-6.283185307179586,-3.776769198758547,-2.6018999379954324,-3.0874845582115222,-6.283185307179586
1,1,9,0,0.7954180158379185,-5.215431100483787,-4.524884509204811,-3.155225796650805,-0.1413792690854857,-2.2038409252059283,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.135571804770875,-3.3070494474627457,-3.721817190764598,-6.283185307179586
1,1,10,0,0.7848783688975343,-2.93645790347462,-4.150339179394251,-2.9585815683438574,-0.3357409638569775,-2.112222222658698,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.26036876518922,-3.5849217292090647,-3.965001402163895,-6.283185307179586
