"scenario","stage","block","uid:1","uid:2","uid:3","uid:4","uid:5","uid:6","uid:7","uid:8","uid:9","uid:10","uid:11","uid:12","uid:13","uid:14"
1,1,1,-354.4515106636531,35,1000,240.82116909943218,128.91541235027475,141.47342553808673,144.39356772284145,44.999999999999986,155.74043373182565,153.2049168908663,147.44164210219103,142.60080529243552,143.48169605237152,150.38060596052745
1,1,2,15.770623552715055,35,80.85087251879716,46.00929657568563,40.3799839015181,42.294260803643134,45,45,44.46904783716921,44.08254710245839,43.2040240715009,42.466112591931406,42.60039090569186,43.65202412899836
1,1,3,15.770623552715014,35,80.8508725187972,46.00929657568563,40.3799839015181,42.29426080364313,45,45,44.46904783716921,44.08254710245839,43.2040240715009,42.46611259193139,42.600390905691846,43.65202412899836
1,1,4,15.77062355271512,35,80.85087251879709,46.00929657568562,40.3799839015181,42.29426080364314,45,45,44.469047837169214,44.0825471024584,43.20402407150092,42.46611259193141,42.60039090569186,43.6520241289984
1,1,5,15.77062355271512,35,80.85087251879709,46.00929657568562,40.3799839015181,42.29426080364314,45,45,44.469047837169214,44.0825471024584,43.20402407150092,42.46611259193141,42.60039090569186,43.6520241289984
1,1,6,-354.4515106636531,35,1000,240.82116909943218,128.91541235027475,141.47342553808673,144.39356772284145,44.999999999999986,155.74043373182565,153.2049168908663,147.44164210219103,142.60080529243552,143.48169605237152,150.38060596052745
1,1,7,-408.95535633976294,35,1000,321.34201205459976,209.67665443422786,493.5683073892577,321.0391853834776,44.999999999999986,493.27312874788066,493.32558756798784,493.4448273973131,557.6672489321395,607.7516726669082,1000
1,1,8,20,347.7617589472775,1000,586.2356114557115,502.89499132503425,774.6049520292031,621.458315956169,44.999999999999986,1000,1000,889.2712308776864,803.1331508262716,825.4239775162292,1000
1,1,9,20,161.81166435788103,259.2620928125062,343.4513476419982,313.8284724296292,688.8792877280309,562.070099152752,44.99999999999993,1000,1000,847.1571854462566,728.2577639167813,759.0265760062517,1000
1,1,10,-134.04452088610114,35,151.6842449664394,252.4899550063956,214.797172329646,643.9769748421816,539.8197488964074,44.999999999999986,1000,1000,825.0982365857683,689.0387263290722,724.2482290349865,1000
1,1,11,-134.04452088610114,35,151.6842449664394,252.4899550063956,214.797172329646,643.9769748421816,539.8197488964074,44.999999999999986,1000,1000,825.0982365857683,689.0387263290722,724.2482290349865,1000
1,1,12,-134.04452088610114,35,151.6842449664394,252.4899550063956,214.797172329646,643.9769748421816,539.8197488964074,44.999999999999986,1000,1000,825.0982365857683,689.0387263290722,724.2482290349865,1000
1,1,13,-134.04452088610114,35,151.6842449664394,252.4899550063956,214.797172329646,643.9769748421816,539.8197488964074,44.999999999999986,1000,1000,825.0982365857683,689.0387263290722,724.2482290349865,1000
1,1,14,-134.04452088610114,35,151.6842449664394,252.4899550063956,214.797172329646,643.9769748421816,539.8197488964074,44.999999999999986,1000,1000,825.0982365857683,689.0387263290722,724.2482290349865,1000
1,1,15,-134.04452088610114,35,151.6842449664394,252.4899550063956,214.797172329646,643.9769748421816,539.8197488964074,44.999999999999986,1000,1000,825.0982365857683,689.0387263290722,724.2482290349865,1000
1,1,16,-134.04452088610114,35,151.6842449664394,252.4899550063956,214.797172329646,643.9769748421816,539.8197488964074,44.999999999999986,1000,1000,825.0982365857683,689.0387263290722,724.2482290349865,1000
1,1,17,-134.04452088610114,35,151.6842449664394,252.4899550063956,214.797172329646,643.9769748421816,539.8197488964074,44.999999999999986,1000,1000,825.0982365857683,689.0387263290722,724.2482290349865,1000
1,1,18,20,347.7617589472775,1000,586.2356114557115,502.89499132503425,774.6049520292031,621.458315956169,44.999999999999986,1000,1000,889.2712308776864,803.1331508262716,825.4239775162292,1000
1,1,19,20,347.7617589472775,1000,586.2356114557115,502.89499132503425,774.6049520292031,621.458315956169,44.999999999999986,1000,1000,889.2712308776864,803.1331508262716,825.4239775162292,1000
1,1,20,20,362.7940059498069,1000,637.8726017229044,539.2066282224475,791.069206055141,875.168003370215,45.00000000000004,1000,1000,897.3595478093229,817.5135280495645,838.1760943301844,1000
1,1,21,20,469.04212903553434,1000,1000,798.6619540557634,951.2764201417534,1000,45.00000000000004,1000,1000,976.063795218627,978.6283018234626,1000,1000
1,1,22,20,469.1295260038363,1000,1000,799.1691298290305,956.0004397736003,1000,45.00000000000004,1000,1000,978.3845422086488,1000,1000,1000
1,1,23,20,362.7940059498069,1000,637.8726017229044,539.2066282224475,791.069206055141,875.168003370215,45.00000000000004,1000,1000,897.3595478093229,817.5135280495645,838.1760943301844,1000
1,1,24,20,347.7617589472775,1000,586.2356114557115,502.89499132503425,774.6049520292031,621.458315956169,44.999999999999986,1000,1000,889.2712308776864,803.1331508262716,825.4239775162292,1000
