"scenario","stage","block","uid:1","uid:2","uid:3","uid:4","uid:5","uid:6","uid:7","uid:8","uid:9","uid:10","uid:11","uid:12","uid:13","uid:14"
1,1,1,-8749.084187819362,0,9313.339468675686,0,0,0,0,-564.2552808563239,0,0,0,0,0,0
1,1,2,-435.3213213381348,0,435.3213213381352,0,0,0,0,-0,0,0,0,0,0,0
1,1,3,-435.32132133813565,0,435.3213213381354,0,0,0,0,-0,0,0,0,0,0,0
1,1,4,-435.3213213381333,0,435.3213213381343,0,0,0,0,-0,0,0,0,0,0,0
1,1,5,-435.3213213381333,0,435.3213213381343,0,0,0,0,-0,0,0,0,0,0,0
1,1,6,-8749.084187819362,0,9313.339468675686,0,0,0,0,-564.2552808563239,0,0,0,0,0,0
1,1,7,-10276.685168527933,0,8842.53994253894,0,0,0,0,-1567.068892327435,0,0,0,0,0,3001.214118316428
1,1,8,-7704.383327953161,0,5713.882074114649,0,0,0,0,-3272.542242158212,4184.914931977327,576.5021561009715,0,0,0,501.6264079184266
1,1,9,-3714.0620049768863,0,0,0,0,0,0,-2935.3965322324843,5161.279760531321,795.7662027060107,0,0,0,692.4125739720367
1,1,10,-4420.961521850611,0,0,0,0,0,0,-2809.08174224472,5527.083965180419,910.6146895102397,0,0,0,792.3446094046707
1,1,11,-4420.961521850611,0,0,0,0,0,0,-2809.08174224472,5527.083965180419,910.6146895102397,0,0,0,792.3446094046707
1,1,12,-4420.961521850611,0,0,0,0,0,0,-2809.08174224472,5527.083965180419,910.6146895102397,0,0,0,792.3446094046707
1,1,13,-4420.961521850611,0,0,0,0,0,0,-2809.08174224472,5527.083965180419,910.6146895102397,0,0,0,792.3446094046707
1,1,14,-4420.961521850611,0,0,0,0,0,0,-2809.08174224472,5527.083965180419,910.6146895102397,0,0,0,792.3446094046707
1,1,15,-4420.961521850611,0,0,0,0,0,0,-2809.08174224472,5527.083965180419,910.6146895102397,0,0,0,792.3446094046707
1,1,16,-4420.961521850611,0,0,0,0,0,0,-2809.08174224472,5527.083965180419,910.6146895102397,0,0,0,792.3446094046707
1,1,17,-4420.961521850611,0,0,0,0,0,0,-2809.08174224472,5527.083965180419,910.6146895102397,0,0,0,792.3446094046707
1,1,18,-7704.383327953161,0,5713.882074114649,0,0,0,0,-3272.542242158212,4184.914931977327,576.5021561009715,0,0,0,501.6264079184266
1,1,19,-7704.383327953161,0,5713.882074114649,0,0,0,0,-3272.542242158212,4184.914931977327,576.5021561009715,0,0,0,501.6264079184266
1,1,20,-8121.238411773492,0,5336.032394574715,0,0,0,0,-0,1785.8306587641544,534.3908584926183,0,0,0,464.9844999420023
1,1,21,-11080.148313746447,0,2682.011774331796,7792.571639462306,0,0,0,-0,0,124.62229802349705,0,0,480.9426019288498,0
1,1,22,-11083.899285334333,0,2681.5703086132426,7780.0318973441745,0,0,0,-0,0,112.53947931145532,0,172.0009390813484,337.75666098410784,0
1,1,23,-8121.238411773492,0,5336.032394574715,0,0,0,0,-0,1785.8306587641544,534.3908584926183,0,0,0,464.9844999420023
1,1,24,-7704.383327953161,0,5713.882074114649,0,0,0,0,-3272.542242158212,4184.914931977327,576.5021561009715,0,0,0,501.6264079184266
