"scenario","stage","block","uid:1","uid:2","uid:3","uid:4","uid:5","uid:6","uid:7","uid:8","uid:9","uid:10","uid:11","uid:12","uid:13","uid:14"
1,1,1,0,0.48411787962126696,-6.283185307179586,-3.2011664008420793,-1.8248715881481727,3.7755922972712717,-0.8787570002094975,6.283185307179586,-4.129835432647719,-3.701291616680035,-0.6144339156988148,1.077235296023498,0.36800392192004255,-4.750039514976257
1,1,2,0,0.49037505654673846,-6.283185307179586,-3.2756372828734457,-1.8484578775086111,3.8858264724751876,-1.675898247603486,4.117242788833432,-4.452295800722072,-3.9119912324313932,-0.6479273575013293,1.2394447843494585,0.5108609015357642,-4.762537305773052
1,1,3,0,0.5276427526381529,-6.283185307179586,-3.4788635452491303,-1.9889376296841912,3.6289081531260448,-2.738325677195018,1.6977037340084347,-5.119166432662666,-4.478091111403394,-1.0425945261457787,0.9873018047665546,0.24246118700299898,-5.194321220881938
1,1,4,0,0.527642752638153,-6.283185307179586,-3.478863545249131,-1.9889376296841919,3.6289081531260408,-2.738325677195019,1.697703734008437,-5.1191664326626665,-4.478091111403395,-1.0425945261457832,0.9873018047665502,0.2424611870029952,-5.19432122088194
1,1,5,0,0.4903750565467383,-6.283185307179586,-3.2756372828734457,-1.8484578775086111,3.8858264724751876,-1.6758982476034874,4.117242788833429,-4.452295800722072,-3.9119912324313932,-0.6479273575013301,1.239444784349458,0.5108609015357642,-4.762537305773052
1,1,6,0,0.535858922498887,-6.283185307179586,-3.4042109123873203,-2.019908299377248,3.1512331871452486,-1.1736508790147355,6.283185307179586,-4.657216203590604,-4.280770029242739,-1.2355031924735722,0.37437256028243476,-0.3362344983053424,-5.461261043572769
1,1,7,0,0.6587559031472293,-6.283185307179586,-3.8955450512808314,-2.4831657366563804,1.8358213312123788,-1.788871038419861,6.283185307179586,-5.721828135112926,-5.515508329647831,-2.5880437493439192,-1.067413699994195,-1.716860810574587,-6.283185307179586
1,1,8,0,0.7397307394313463,-6.283185307179586,-4.4891730149979825,-3.045255052835046,0.4497549464226063,-2.195105425107963,6.283185307179586,-6.283185307179586,-6.283185307179586,-3.776769198758548,-2.6018999379954337,-3.0874845582115236,-6.283185307179586
1,1,9,0,0.7954180158379189,-5.215431100483787,-4.52488450920481,-3.155225796650806,-0.14137926908548806,-2.203840925205928,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.135571804770876,-3.3070494474627488,-3.7218171907645994,-6.283185307179586
1,1,10,0,0.7848783688975344,-2.9364579034746208,-4.150339179394252,-2.958581568343858,-0.3357409638569763,-2.1122222226586986,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.26036876518922,-3.5849217292090634,-3.965001402163894,-6.283185307179586
1,1,11,0,0.7213788418919034,-0.5417040105924382,-3.7194710019567725,-2.7192215125159738,-0.40708672368012405,-2.006826212499719,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.324732263639821,-3.7147467423182396,-4.08055583283615,-6.283185307179586
1,1,12,0,0.664849807997722,1.314218028034421,-3.358298574416066,-2.506136575558761,-0.39832469958608013,-1.9184786973301946,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.330199052222723,-3.7340017631254114,-4.101714284528961,-6.283185307179586
1,1,13,0,0.6326446926491305,2.506940627043257,-3.1425949242552833,-2.3847401089819513,-0.431135636574939,-1.8657147539847307,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.3560891946056435,-3.789567865000672,-4.155072388583548,-6.283185307179586
1,1,14,0,0.6405258894521318,1.9774174676524472,-3.21282979703614,-2.4144481051783586,-0.3567517385031785,-1.8828951255061344,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.3097756984227065,-3.697690682057326,-4.069514632167184,-6.283185307179586
1,1,15,0,0.6558516262530987,0.9186750860103444,-3.352355792444563,-2.472218129448895,-0.19725697058569114,-1.9170250148773242,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.211878916894936,-3.490873660305748,-3.8856858389588296,-6.283185307179586
1,1,16,0,0.6950272347131394,-0.81287936725381,-3.6377551925021177,-2.6198897148963765,-0.08433824967964007,-1.9868374532122426,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.127092064644316,-3.324737566128483,-3.7379317559247958,-6.283185307179586
1,1,17,0,0.8092022874431246,-3.599657343092646,-4.295807956774176,-3.050270038724261,-0.3773139249398791,-2.1478057944827587,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.280792118989238,-3.621232810277151,-3.9972010545256706,-6.283185307179586
1,1,18,0,0.34775985753936894,-6.283185307179586,-5.1989695452880085,-3.750538131936832,-0.8747015230703992,-2.3687309705408466,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.554455195115102,-4.123175645312133,-4.442739174781966,-6.283185307179586
1,1,19,0,0.06479508746493044,-6.283185307179586,-5.712815764737315,-4.2599154743387695,-1.8326214109159222,-2.494424498634112,6.283185307179586,-6.283185307179586,-6.283185307179586,-5.112989414002713,-5.216196319392291,-5.421454356788234,-6.283185307179586
1,1,20,0,-0.15033846317811494,-6.283185307179586,-6.106744082964848,-4.650410004256994,-2.5451361227235956,-2.617986613619395,6.1895133863806056,-6.283185307179586,-6.283185307179586,-5.5411933148055885,-6.027363223974415,-6.149800253793474,-6.283185307179586
1,1,21,0,-0.2643638552254187,-6.283185307179586,-6.283185307179586,-4.825130376023607,-2.793334366829876,-2.5243146928204143,6.283185307179586,-6.047417235448319,-6.283185307179586,-5.702209571667989,-6.278432760761847,-6.283185307179586,-6.283185307179586
1,1,22,0,-0.30910368344415207,-6.283185307179586,-6.283185307179586,-4.8587173153290175,-2.8733045404625073,-2.5243146928204143,6.283185307179586,-6.047417235448319,-6.283185307179586,-5.780581212585757,-6.283185307179586,-6.283185307179586,-6.283185307179586
1,1,23,0,-0.006950847814561085,-6.283185307179586,-5.843590593844357,-4.390809198495134,-2.07184592280267,-2.5272727498706224,6.280227250129378,-6.283185307179586,-6.283185307179586,-5.259825920379386,-5.492651709963266,-5.667036510157394,-6.283185307179586
1,1,24,0,0.20632825980142497,-6.283185307179586,-5.455778964164316,-4.00504419549163,-1.3400680126387003,-2.431549924314095,6.283185307179586,-6.283185307179586,-6.283185307179586,-4.822158678378225,-4.650966351147014,-4.919365739056172,-6.283185307179586
