"scenario","stage","block","uid:1","uid:2","uid:3","uid:4","uid:5","uid:6","uid:7","uid:8","uid:9","uid:10","uid:11","uid:12","uid:13","uid:14"
1,1,1,-354.451510663653,35,1000,240.82116909943207,128.91541235027466,141.47342553808662,144.3935677228414,45,155.74043373182553,153.2049168908662,147.44164210219094,142.60080529243538,143.48169605237138,150.38060596052733
1,1,2,15.770623552715048,35,80.85087251879716,46.00929657568562,40.37998390151809,42.29426080364313,45,45,44.46904783716921,44.082547102458385,43.2040240715009,42.4661125919314,42.60039090569185,43.65202412899836
1,1,3,15.770623552715048,35,80.85087251879716,46.00929657568562,40.37998390151809,42.29426080364313,45,45,44.46904783716921,44.082547102458385,43.2040240715009,42.4661125919314,42.60039090569185,43.65202412899836
1,1,4,15.770623552715048,35,80.85087251879716,46.00929657568562,40.37998390151809,42.29426080364313,45,45,44.46904783716921,44.082547102458385,43.2040240715009,42.4661125919314,42.60039090569185,43.65202412899836
1,1,5,15.770623552715065,35,80.85087251879712,46.00929657568562,40.3799839015181,42.294260803643134,45,45,44.46904783716921,44.08254710245839,43.20402407150091,42.466112591931406,42.60039090569186,43.65202412899836
1,1,6,-354.4515106636531,35,1000,240.82116909943207,128.91541235027466,141.47342553808662,144.3935677228414,45,155.74043373182553,153.2049168908662,147.44164210219094,142.60080529243538,143.48169605237138,150.38060596052733
1,1,7,-408.9553563397629,35,1000,321.3420120545997,209.6766544342278,493.56830738925777,321.0391853834776,45,493.27312874788055,493.3255875679877,493.4448273973131,557.6672489321396,607.7516726669083,1000
1,1,8,20,347.7617589472775,1000,586.2356114557113,502.89499132503414,774.604952029203,621.458315956169,45,1000,1000,889.2712308776863,803.1331508262716,825.4239775162291,1000
1,1,9,20,161.81166435788094,259.262092812506,343.45134764199804,313.82847242962896,688.8792877280307,562.0700991527519,45,1000,1000,847.1571854462564,728.2577639167811,759.0265760062516,1000
1,1,10,-134.04452088610114,35,151.6842449664394,252.4899550063956,214.797172329646,643.9769748421817,539.8197488964074,45,1000,1000,825.0982365857684,689.0387263290728,724.2482290349866,1000
1,1,11,-134.04452088610114,35,151.6842449664394,252.4899550063956,214.797172329646,643.9769748421817,539.8197488964074,45,1000,1000,825.0982365857684,689.0387263290728,724.2482290349866,1000
1,1,12,-134.04452088610114,35,151.6842449664394,252.4899550063956,214.797172329646,643.9769748421817,539.8197488964074,45,1000,1000,825.0982365857684,689.0387263290728,724.2482290349866,1000
1,1,13,-134.04452088610114,35,151.6842449664394,252.4899550063956,214.797172329646,643.9769748421817,539.8197488964074,45,1000,1000,825.0982365857684,689.0387263290728,724.2482290349866,1000
1,1,14,-134.04452088610114,35,151.6842449664394,252.4899550063956,214.797172329646,643.9769748421817,539.8197488964074,45,1000,1000,825.0982365857684,689.0387263290728,724.2482290349866,1000
1,1,15,-134.04452088610114,35,151.6842449664394,252.4899550063956,214.797172329646,643.9769748421817,539.8197488964074,45,1000,1000,825.0982365857684,689.0387263290728,724.2482290349866,1000
1,1,16,-134.04452088610114,35,151.6842449664394,252.4899550063956,214.797172329646,643.9769748421817,539.8197488964074,45,1000,1000,825.0982365857684,689.0387263290728,724.2482290349866,1000
1,1,17,-134.04452088610114,35,151.6842449664394,252.4899550063956,214.797172329646,643.9769748421817,539.8197488964074,45,1000,1000,825.0982365857684,689.0387263290728,724.2482290349866,1000
1,1,18,20,347.7617589472775,1000,586.2356114557113,502.89499132503414,774.604952029203,621.458315956169,45,1000,1000,889.2712308776863,803.1331508262716,825.4239775162291,1000
1,1,19,20,347.7617589472775,1000,586.2356114557113,502.89499132503414,774.604952029203,621.458315956169,45,1000,1000,889.2712308776863,803.1331508262716,825.4239775162291,1000
1,1,20,20,362.79400594980694,1000,637.8726017229043,539.2066282224473,791.0692060551406,875.1680033702149,45,1000,1000,897.3595478093226,817.5135280495642,838.1760943301841,1000
1,1,21,20,469.0421290355344,1000,1000,798.6619540557634,951.2764201417535,1000,45,1000,1000,976.063795218627,978.6283018234627,1000,1000
1,1,22,20,469.12952600383636,1000,1000,799.1691298290305,956.0004397736003,1000,45,1000,1000,978.3845422086488,1000,1000,1000
1,1,23,20,362.79400594980694,1000,637.8726017229043,539.2066282224473,791.0692060551406,875.1680033702149,45,1000,1000,897.3595478093226,817.5135280495642,838.1760943301841,1000
1,1,24,20,347.7617589472775,1000,586.2356114557113,502.89499132503414,774.604952029203,621.458315956169,45,1000,1000,889.2712308776863,803.1331508262716,825.4239775162291,1000
