"scenario","stage","block","uid:1","uid:2","uid:3","uid:4","uid:5","uid:6","uid:7","uid:8","uid:9","uid:10","uid:11","uid:12","uid:13","uid:14"
1,1,1,-0.008749084187819365,0,0.009313339468675685,0,0,0,0,-0.0005642552808563235,0,0,0,0,0,0
1,1,2,-0.0004353213213381328,0,0.00043532132133813174,0,0,0,0,0,0,0,0,0,0,0
1,1,3,-0.00043532132133813515,0,0.0004353213213381349,0,0,0,0,0,0,0,0,0,0,0
1,1,4,-0.0004353213213381328,0,0.00043532132133813174,0,0,0,0,0,0,0,0,0,0,0
1,1,5,-0.00043532132133813456,0,0.0004353213213381346,0,0,0,0,0,0,0,0,0,0,0
1,1,6,-0.008749084187819365,0,0.009313339468675685,0,0,0,0,-0.0005642552808563235,0,0,0,0,0,0
1,1,7,-0.010276685168527934,0,0.00884253994253894,0,0,0,0,-0.0015670688923274346,0,0,0,0,0,0.0030012141183164277
1,1,8,-0.007704383327953163,0,0.005713882074114649,0,0,0,0,-0.003272542242158212,0.0041849149319773266,0.0005765021561009721,0,0,0,0.0005016264079184273
1,1,9,-0.003714062004976885,0,0,0,0,0,0,-0.0029353965322324836,0.005161279760531321,0.0007957662027060112,0,0,0,0.0006924125739720372
1,1,10,-0.004420961521850611,0,0,0,0,0,0,-0.0028090817422447194,0.00552708396518042,0.0009106146895102392,0,0,0,0.0007923446094046706
1,1,11,-0.004420961521850611,0,0,0,0,0,0,-0.0028090817422447194,0.00552708396518042,0.0009106146895102392,0,0,0,0.0007923446094046706
1,1,12,-0.004420961521850611,0,0,0,0,0,0,-0.0028090817422447194,0.00552708396518042,0.0009106146895102392,0,0,0,0.0007923446094046706
1,1,13,-0.004420961521850611,0,0,0,0,0,0,-0.0028090817422447194,0.00552708396518042,0.0009106146895102392,0,0,0,0.0007923446094046706
1,1,14,-0.004420961521850611,0,0,0,0,0,0,-0.0028090817422447194,0.00552708396518042,0.0009106146895102392,0,0,0,0.0007923446094046706
1,1,15,-0.004420961521850611,0,0,0,0,0,0,-0.0028090817422447194,0.00552708396518042,0.0009106146895102392,0,0,0,0.0007923446094046706
1,1,16,-0.004420961521850611,0,0,0,0,0,0,-0.0028090817422447194,0.00552708396518042,0.0009106146895102392,0,0,0,0.0007923446094046706
1,1,17,-0.004420961521850611,0,0,0,0,0,0,-0.0028090817422447194,0.00552708396518042,0.0009106146895102392,0,0,0,0.0007923446094046706
1,1,18,-0.007704383327953163,0,0.005713882074114649,0,0,0,0,-0.003272542242158212,0.0041849149319773266,0.0005765021561009721,0,0,0,0.0005016264079184273
1,1,19,-0.007704383327953163,0,0.005713882074114649,0,0,0,0,-0.003272542242158212,0.0041849149319773266,0.0005765021561009721,0,0,0,0.0005016264079184273
1,1,20,-0.008121238411773493,0,0.005336032394574715,0,0,0,0,0,0.0017858306587641547,0.0005343908584926188,0,0,0,0.00046498449994200283
1,1,21,-0.011080148313746447,0,0.0026820117743317964,0.007792571639462305,0,0,0,0,0,0.00012462229802349685,0,0,0.00048094260192884964,0
1,1,22,-0.011083899285334334,0,0.0026815703086132433,0.007780031897344177,0,0,0,0,0,0.00011253947931145614,0,0.0001720009390813497,0.00033775666098411036,0
1,1,23,-0.008121238411773493,0,0.005336032394574715,0,0,0,0,0,0.0017858306587641547,0.0005343908584926188,0,0,0,0.00046498449994200283
1,1,24,-0.007704383327953163,0,0.005713882074114649,0,0,0,0,-0.003272542242158212,0.0041849149319773266,0.0005765021561009721,0,0,0,0.0005016264079184273
