"scenario","stage","block","uid:1","uid:2","uid:3","uid:4","uid:5","uid:6","uid:7","uid:8","uid:9","uid:10","uid:11","uid:12","uid:13","uid:14","uid:15","uid:16","uid:17","uid:18","uid:19","uid:20"
1,1,1,-17.899199555384985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,2,-17.899199555384985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,3,-17.899199555384985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,4,-17.899199555384985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,5,-17.899199555384985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,6,-17.899199555384985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7,-11.10835202938119,-35.134771147731726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,8,-11.10835202938119,-35.134771147731726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,9,-11.10835202938119,-35.134771147731726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,10,-11.10835202938119,-35.134771147731726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,11,-11.10835202938119,-35.134771147731726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,12,-11.10835202938119,-35.134771147731726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,13,0,-54.042668350664385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,14,0,-54.042668350664385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,15,-11.10835202938119,-35.134771147731726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,16,-11.10835202938119,-35.134771147731726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,17,-11.10835202938119,-35.134771147731726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,18,-11.10835202938119,-35.134771147731726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,19,-6.037888681262336,-61.368546632594025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,20,-6.037888681262336,-61.368546632594025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,21,0,-373.52229048828275,-1664.0471924765989,0,0,0,0,0,0,0,0,0,0,340.4838080513675,0,0,0,0,0,0
1,1,22,0,-373.52229048828275,-1664.0471924765989,0,0,0,0,0,0,0,0,0,0,340.4838080513675,0,0,0,0,0,0
1,1,23,-6.037888681262336,-61.368546632594025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,24,-8.617977675628953,-40.51945336899873,0,0,0,0,15.181356518991691,0,0,0,0,0,0,0,0,0,0,0,0,0
